OTU ID	202	205	208	209	210	211	212	213	214	215	216	217	218	224	230	233	234	235	236	244	247	251	254	259	260	267	270	279	282	285	288	291	294	304	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	338	339	340	342	346	347	352	353	354	356	357	358	359	360	361	362	363	365	366	367	368	369	372	376	377	378	379	381	382	DNAstandardI	DNAstandardII	ConsensusLineage
c297dffa6fb65d63639201915a99a6cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5135.0	6699.0	4896.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; g__Bacillariophyceae
7797caef75a76b1b10d6dcf6f225daf6	273.0	0.0	0.0	259.0	77.0	365.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	679.0	7330.0	28.0	0.0	0.0	1598.0	0.0	6.0	2448.0	928.0	0.0	0.0	140.0	2128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Cladophorales; Ambiguous_taxa; g__Ambiguous_taxa
d611577ef74feeebc294482526f5c64c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	213.0	62.0	124.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	88.0	1954.0	67.0	0.0	508.0	0.0	18.0	0.0	0.0	1983.0	767.0	26.0	3266.0	63.0	215.0	0.0	2359.0	34.0	3279.0	0.0	12.0	40.0	372.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysocapsales; Hydrurus; g__Hydrurus
916282aaa4b427cfe836e68189e26ddc	358.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	102.0	0.0	0.0	0.0	0.0	0.0	9.0	43.0	190.0	56.0	7326.0	0.0	0.0	175.0	0.0	962.0	0.0	26.0	73.0	110.0	0.0	0.0	0.0	4700.0	0.0	0.0	295.0	73.0	0.0	67.0	27.0	230.0	0.0	0.0	59.0	56.0	15.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Holozoa; Metazoa (Animalia); Palaeoptera; Ephemeroptera; g__Ephemeroptera
1a97cf7dc5e93428a76c62e8424631cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	39.0	0.0	339.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5434.0	7181.0	225.0	1423.0	24.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; g__Ambiguous_taxa
b8586cdcc5dbea6ec0a67e7e2380d9f0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2764.0	11996.0	Eukaryota; Opisthokonta; Nucletmycea; Fungi; Saccharomycetaceae; Saccharomyces; Saccharomyces cerevisiae (baker's yeast)
de4a34bdf98811a0c11b0a61269155b9	0.0	171.0	99.0	14.0	0.0	7.0	15.0	0.0	133.0	30.0	5963.0	87.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	982.0	0.0	0.0	113.0	33.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	8.0	540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	86.0	14.0	3533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	199.0	55.0	1296.0	298.0	0.0	0.0	0.0	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chaetophorales; Stigeoclonium; g__Stigeoclonium
696adf84cf7cfee8b1aadc52ad81d0eb	17.0	77.0	51.0	0.0	0.0	0.0	0.0	189.0	2355.0	0.0	2528.0	110.0	0.0	0.0	0.0	0.0	32.0	41.0	53.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	810.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	13.0	0.0	15.0	417.0	0.0	61.0	0.0	0.0	275.0	0.0	0.0	6151.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	37.0	0.0	89.0	44.0	112.0	0.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Ulnaria; g__Ulnaria
fa2055de9a5762a6c268f61389b06a15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	1277.0	11443.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; g__Ambiguous_taxa
7c7cfe0a6170f0e4cc515c16372200b9	0.0	0.0	0.0	86.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	58.0	85.0	969.0	0.0	0.0	0.0	59.0	8.0	39.0	4266.0	173.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	446.0	0.0	3777.0	0.0	75.0	0.0	0.0	7.0	0.0	0.0	0.0	58.0	0.0	0.0	1009.0	0.0	0.0	0.0	121.0	79.0	54.0	0.0	0.0	0.0	49.0	35.0	0.0	20.0	0.0	0.0	0.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Holozoa; Metazoa (Animalia); Bdelloidea; Adinetida; metagenome
